active,airbnb_host_id,airbnb_property_id,latitude,longitude,number_of_reservations,property_id,property_type,reporting_month,reservation_days,sa1,sa2,sa2name,scraped_during_month,state
FALSE,3182018,637783,-36.92,174.768,0,ab-637783,Residential home,2020-07-01,0,7007823,144100,Onehunga West,FALSE,Auckland
FALSE,3182018,637783,-36.92,174.768,0,ab-637783,Residential home,2020-08-01,0,7007823,144100,Onehunga West,FALSE,Auckland
FALSE,3182018,637783,-36.92,174.768,0,ab-637783,Residential home,2020-09-01,0,7007823,144100,Onehunga West,FALSE,Auckland
FALSE,3182018,637783,-36.92,174.768,0,ab-637783,Residential home,2020-12-01,0,7007823,144100,Onehunga West,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-01-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-02-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-03-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-04-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-05-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-06-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-07-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-08-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-09-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-10-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-11-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
FALSE,3273490,651540,-36.7713,174.68358,0,ab-651540,Residential home,2020-12-01,0,7002340,119100,Greenhithe East,TRUE,Auckland
TRUE,3295988,654904,-36.79707,175.04471,3,ab-654904,House,2020-01-01,12,7003366,148700,Ostend,TRUE,Auckland
TRUE,3295988,654904,-36.79707,175.04471,6,ab-654904,House,2020-02-01,28,7003366,148700,Ostend,TRUE,Auckland
TRUE,3295988,654904,-36.79707,175.04471,1,ab-654904,House,2020-03-01,6,7003366,148700,Ostend,TRUE,Auckland
FALSE,3295988,654904,-36.79707,175.04471,0,ab-654904,House,2020-04-01,0,7003366,148700,Ostend,TRUE,Auckland
FALSE,3295988,654904,-36.79707,175.04471,0,ab-654904,House,2020-05-01,0,7003366,148700,Ostend,TRUE,Auckland
TRUE,3295988,654904,-36.79707,175.04471,0,ab-654904,House,2020-06-01,0,7003366,148700,Ostend,TRUE,Auckland
TRUE,3295988,654904,-36.79707,175.04471,1,ab-654904,House,2020-07-01,1,7003366,148700,Ostend,TRUE,Auckland
FALSE,3295988,654904,-36.79707,175.04471,0,ab-654904,House,2020-08-01,0,7003366,148700,Ostend,TRUE,Auckland
TRUE,3295988,654904,-36.79707,175.04471,1,ab-654904,House,2020-09-01,1,7003366,148700,Ostend,TRUE,Auckland
TRUE,3295988,654904,-36.79707,175.04471,4,ab-654904,House,2020-10-01,18,7003366,148700,Ostend,TRUE,Auckland
FALSE,3295988,654904,-36.79707,175.04471,0,ab-654904,House,2020-11-01,0,7003366,148700,Ostend,TRUE,Auckland
FALSE,3295988,654904,-36.79707,175.04471,0,ab-654904,House,2020-12-01,0,7003366,148700,Ostend,TRUE,Auckland
FALSE,2608550,657208,-36.798,174.684,0,ab-657208,Villa,2020-01-01,0,7002363,121800,Beach Haven West,FALSE,Auckland
FALSE,2608550,657208,-36.798,174.684,0,ab-657208,Villa,2020-02-01,0,7002363,121800,Beach Haven West,FALSE,Auckland
FALSE,2608550,657208,-36.798,174.684,0,ab-657208,Villa,2020-03-01,0,7002363,121800,Beach Haven West,FALSE,Auckland
TRUE,2608550,657208,-36.798,174.684,0,ab-657208,Villa,2020-06-01,0,7002363,121800,Beach Haven West,TRUE,Auckland
TRUE,2608550,657208,-36.798,174.684,2,ab-657208,Villa,2020-07-01,2,7002363,121800,Beach Haven West,TRUE,Auckland
TRUE,2608550,657208,-36.798,174.684,1,ab-657208,Villa,2020-08-01,4,7002363,121800,Beach Haven West,FALSE,Auckland
TRUE,2608550,657208,-36.798,174.684,0,ab-657208,Villa,2020-09-01,0,7002363,121800,Beach Haven West,TRUE,Auckland
TRUE,2608550,657208,-36.798,174.684,0,ab-657208,Villa,2020-10-01,0,7002363,121800,Beach Haven West,TRUE,Auckland
TRUE,2608550,657208,-36.798,174.684,0,ab-657208,Villa,2020-11-01,0,7002363,121800,Beach Haven West,TRUE,Auckland
TRUE,2608550,657208,-36.798,174.684,2,ab-657208,Villa,2020-12-01,3,7002363,121800,Beach Haven West,TRUE,Auckland
TRUE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-01-01,16,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-02-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-03-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-04-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-05-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-06-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-07-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-08-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3346939,662683,-36.79461,174.71422,0,ab-662683,House,2020-09-01,0,7002652,123300,Glenfield South West,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-01-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-02-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-03-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-04-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-05-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-06-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-07-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3373634,666957,-36.81638,174.73204,0,ab-666957,Bed and breakfast,2020-08-01,0,7004845,127400,Birkenhead South,FALSE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-01-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-02-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-03-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-04-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-05-01,0,7007233,131500,Glen Eden Central,FALSE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-06-01,0,7007233,131500,Glen Eden Central,FALSE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-07-01,0,7007233,131500,Glen Eden Central,FALSE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-08-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-09-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-10-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-11-01,0,7007233,131500,Glen Eden Central,TRUE,Auckland
FALSE,3418008,673403,-36.90917,174.64475,0,ab-673403,House,2020-12-01,0,7007233,131500,Glen Eden Central,FALSE,Auckland
TRUE,1950205,687134,-36.94077,174.91153,3,ab-687134,House,2020-01-01,31,7009043,155400,Botany South,TRUE,Auckland
TRUE,1950205,687134,-36.94077,174.91153,3,ab-687134,House,2020-02-01,17,7009043,155400,Botany South,TRUE,Auckland
TRUE,1950205,687134,-36.94077,174.91153,1,ab-687134,House,2020-03-01,10,7009043,155400,Botany South,TRUE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-04-01,0,7009043,155400,Botany South,TRUE,Auckland
TRUE,1950205,687134,-36.94077,174.91153,1,ab-687134,House,2020-05-01,3,7009043,155400,Botany South,TRUE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-06-01,0,7009043,155400,Botany South,TRUE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-07-01,0,7009043,155400,Botany South,FALSE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-08-01,0,7009043,155400,Botany South,FALSE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-09-01,0,7009043,155400,Botany South,FALSE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-10-01,0,7009043,155400,Botany South,FALSE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-11-01,0,7009043,155400,Botany South,FALSE,Auckland
FALSE,1950205,687134,-36.94077,174.91153,0,ab-687134,House,2020-12-01,0,7009043,155400,Botany South,FALSE,Auckland
FALSE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-01-01,0,7007269,132500,Konini,TRUE,Auckland
FALSE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-02-01,0,7007269,132500,Konini,TRUE,Auckland
TRUE,3628985,706195,-36.9316,174.64797,4,ab-706195,Guesthouse,2020-03-01,14,7007269,132500,Konini,TRUE,Auckland
TRUE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-04-01,0,7007269,132500,Konini,TRUE,Auckland
TRUE,3628985,706195,-36.9316,174.64797,2,ab-706195,Guesthouse,2020-05-01,15,7007269,132500,Konini,TRUE,Auckland
TRUE,3628985,706195,-36.9316,174.64797,2,ab-706195,Guesthouse,2020-06-01,25,7007269,132500,Konini,TRUE,Auckland
TRUE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-07-01,0,7007269,132500,Konini,TRUE,Auckland
FALSE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-08-01,0,7007269,132500,Konini,TRUE,Auckland
FALSE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-09-01,0,7007269,132500,Konini,FALSE,Auckland
FALSE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-10-01,0,7007269,132500,Konini,FALSE,Auckland
FALSE,3628985,706195,-36.9316,174.64797,0,ab-706195,Guesthouse,2020-11-01,0,7007269,132500,Konini,FALSE,Auckland
TRUE,3628985,706195,-36.9316,174.64797,2,ab-706195,Guesthouse,2020-12-01,7,7007269,132500,Konini,FALSE,Auckland
TRUE,3695949,716939,-36.76139,174.76056,8,ab-716939,Townhouse,2020-01-01,21,7003163,123700,Castor Bay,TRUE,Auckland
TRUE,3695949,716939,-36.76139,174.76056,3,ab-716939,Townhouse,2020-02-01,10,7003163,123700,Castor Bay,TRUE,Auckland
TRUE,3695949,716939,-36.76139,174.76056,2,ab-716939,Townhouse,2020-03-01,4,7003163,123700,Castor Bay,TRUE,Auckland
TRUE,3695949,716939,-36.76139,174.76056,3,ab-716939,Townhouse,2020-04-01,4,7003163,123700,Castor Bay,TRUE,Auckland
FALSE,3695949,716939,-36.76139,174.76056,0,ab-716939,Townhouse,2020-05-01,0,7003163,123700,Castor Bay,TRUE,Auckland
FALSE,3695949,716939,-36.76139,174.76056,0,ab-716939,Townhouse,2020-06-01,0,7003163,123700,Castor Bay,TRUE,Auckland
TRUE,3695949,716939,-36.76139,174.76056,2,ab-716939,Townhouse,2020-07-01,21,7003163,123700,Castor Bay,FALSE,Auckland
FALSE,3695949,716939,-36.76139,174.76056,0,ab-716939,Townhouse,2020-08-01,0,7003163,123700,Castor Bay,FALSE,Auckland
FALSE,3695949,716939,-36.76139,174.76056,0,ab-716939,Townhouse,2020-09-01,0,7003163,123700,Castor Bay,FALSE,Auckland
FALSE,3695949,716939,-36.76139,174.76056,0,ab-716939,Townhouse,2020-10-01,0,7003163,123700,Castor Bay,FALSE,Auckland
FALSE,3695949,716939,-36.76139,174.76056,0,ab-716939,Townhouse,2020-11-01,0,7003163,123700,Castor Bay,FALSE,Auckland
TRUE,3695949,716939,-36.76139,174.76056,1,ab-716939,Townhouse,2020-12-01,3,7003163,123700,Castor Bay,FALSE,Auckland
TRUE,729277,716943,-36.8812,174.71132,6,ab-716943,House,2020-01-01,20,7004474,131900,Mount Albert West,TRUE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-02-01,0,7004474,131900,Mount Albert West,TRUE,Auckland
TRUE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-03-01,0,7004474,131900,Mount Albert West,TRUE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-04-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-05-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-06-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-07-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-08-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-09-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-10-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-11-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
FALSE,729277,716943,-36.8812,174.71132,0,ab-716943,House,2020-12-01,0,7004474,131900,Mount Albert West,FALSE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,2,ab-725458,Villa,2020-01-01,2,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,1,ab-725458,Villa,2020-02-01,1,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,1,ab-725458,Villa,2020-03-01,1,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,2,ab-725458,Villa,2020-04-01,2,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,1,ab-725458,Villa,2020-05-01,1,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,1,ab-725458,Villa,2020-06-01,1,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,1,ab-725458,Villa,2020-07-01,1,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,1,ab-725458,Villa,2020-08-01,1,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,1,ab-725458,Villa,2020-09-01,1,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,3,ab-725458,Villa,2020-10-01,3,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
TRUE,3751979,725458,-36.78289,175.04738,2,ab-725458,Villa,2020-11-01,3,7003374,146900,Oneroa East-Palm Beach,TRUE,Auckland
FALSE,3751979,725458,-36.78289,175.04738,0,ab-725458,Villa,2020-12-01,0,7003374,146900,Oneroa East-Palm Beach,FALSE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-01-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-02-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-03-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-04-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-05-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-06-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-07-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-08-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-09-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-10-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-11-01,0,7005729,140300,Mount St John,TRUE,Auckland
FALSE,1009025,728835,-36.88045,174.78381,0,ab-728835,Residential home,2020-12-01,0,7005729,140300,Mount St John,TRUE,Auckland
TRUE,3807032,731464,-36.8554,174.8124,5,ab-731464,House,2020-01-01,9,7005958,139200,Orakei West,TRUE,Auckland
TRUE,3807032,731464,-36.8554,174.8124,6,ab-731464,House,2020-02-01,16,7005958,139200,Orakei West,TRUE,Auckland
TRUE,3807032,731464,-36.8554,174.8124,5,ab-731464,House,2020-03-01,26,7005958,139200,Orakei West,TRUE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-04-01,0,7005958,139200,Orakei West,TRUE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-05-01,0,7005958,139200,Orakei West,TRUE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-06-01,0,7005958,139200,Orakei West,TRUE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-07-01,0,7005958,139200,Orakei West,FALSE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-08-01,0,7005958,139200,Orakei West,FALSE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-09-01,0,7005958,139200,Orakei West,FALSE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-10-01,0,7005958,139200,Orakei West,FALSE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-11-01,0,7005958,139200,Orakei West,FALSE,Auckland
FALSE,3807032,731464,-36.8554,174.8124,0,ab-731464,House,2020-12-01,0,7005958,139200,Orakei West,FALSE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-01-01,28,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-02-01,10,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-03-01,9,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-04-01,20,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-05-01,1,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,1,ab-752711,Townhouse,2020-06-01,4,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-07-01,0,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-08-01,0,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-09-01,0,7005950,134000,Cheltenham,TRUE,Auckland
TRUE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-10-01,0,7005950,134000,Cheltenham,TRUE,Auckland
FALSE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-11-01,0,7005950,134000,Cheltenham,FALSE,Auckland
FALSE,3959243,752711,-36.82781,174.80287,0,ab-752711,Townhouse,2020-12-01,0,7005950,134000,Cheltenham,FALSE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-01-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-02-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-03-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-04-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-05-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-06-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-07-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-08-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-09-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-10-01,0,7007226,137500,Laingholm,TRUE,Auckland
FALSE,1204794,755665,-36.96302,174.64233,0,ab-755665,House,2020-11-01,0,7007226,137500,Laingholm,TRUE,Auckland
